platform,cpu,compiler,algorithm,backend,operation,size_bytes,sample,elapsed_ns,bytes_processed,ns_per_byte,gbps,cycles_per_byte,status
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,4096,7,4029000,262144,15.369415283,0.065064284,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,4096,8,4017000,262144,15.323638916,0.065258651,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,4096,9,4082000,262144,15.571594238,0.064219500,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,4096,10,4180000,262144,15.945434570,0.062713876,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,4096,11,3969000,262144,15.140533447,0.066047871,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,4096,12,4020000,262144,15.335083008,0.065209950,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,4096,13,3985000,262144,15.201568604,0.065782685,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,4096,14,4003000,262144,15.270233154,0.065486885,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,4096,15,3971000,262144,15.148162842,0.066014606,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,1,4044000,262144,15.426635742,0.064822948,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,2,4061000,262144,15.491485596,0.064551588,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,3,4072000,262144,15.533447266,0.064377210,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,4,4044000,262144,15.426635742,0.064822948,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,5,4063000,262144,15.499114990,0.064519813,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,6,3992000,262144,15.228271484,0.065667335,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,7,3982000,262144,15.190124512,0.065832245,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,8,4085000,262144,15.583038330,0.064172338,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,9,4060000,262144,15.487670898,0.064567488,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,10,4071000,262144,15.529632568,0.064393024,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,11,4079000,262144,15.560150146,0.064266732,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,12,4027000,262144,15.361785889,0.065096598,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,13,4118000,262144,15.708923340,0.063658086,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,14,3998000,262144,15.251159668,0.065568784,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,8192,15,4002000,262144,15.266418457,0.065503248,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,1,3988000,262144,15.213012695,0.065733200,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,2,4074000,262144,15.541076660,0.064345606,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,3,4221000,262144,16.101837158,0.062104715,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,4,4033000,262144,15.384674072,0.064999752,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,5,4008000,262144,15.289306641,0.065405190,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,6,3988000,262144,15.213012695,0.065733200,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,7,4096000,262144,15.625000000,0.064000000,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,8,4011000,262144,15.300750732,0.065356270,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,9,4014000,262144,15.312194824,0.065307424,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,10,4002000,262144,15.266418457,0.065503248,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,11,4012000,262144,15.304565430,0.065339980,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,12,3970000,262144,15.144348145,0.066031234,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,13,4018000,262144,15.327453613,0.065242409,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,14,4022000,262144,15.342712402,0.065177524,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,65536,15,4185000,262144,15.964508057,0.062638949,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,1,16195000,1048576,15.444755554,0.064746897,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,2,16286000,1048576,15.531539917,0.064385116,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,3,16229000,1048576,15.477180481,0.064611251,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,4,16163000,1048576,15.414237976,0.064875085,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,5,16187000,1048576,15.437126160,0.064778897,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,6,16225000,1048576,15.473365784,0.064627180,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,7,16240000,1048576,15.487670898,0.064567488,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,8,16119000,1048576,15.372276306,0.065052174,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,9,16131000,1048576,15.383720398,0.065003782,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,10,16402000,1048576,15.642166138,0.063929765,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,11,16149000,1048576,15.400886536,0.064931327,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,12,16137000,1048576,15.389442444,0.064979612,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,13,16187000,1048576,15.437126160,0.064778897,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,14,16262000,1048576,15.508651733,0.064480138,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,ref,block,1048576,15,16264000,1048576,15.510559082,0.064472209,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,1,1633000,262144,6.229400635,0.160529088,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,2,1658000,262144,6.324768066,0.158108565,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,3,1678000,262144,6.401062012,0.156224076,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,4,1663000,262144,6.343841553,0.157633193,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,5,1638000,262144,6.248474121,0.160039072,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,6,1607000,262144,6.130218506,0.163126322,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,7,1607000,262144,6.130218506,0.163126322,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,8,1602000,262144,6.111145020,0.163635456,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,9,1635000,262144,6.237030029,0.160332722,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,10,1621000,262144,6.183624268,0.161717458,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,11,1657000,262144,6.320953369,0.158203983,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,12,1633000,262144,6.229400635,0.160529088,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,13,1611000,262144,6.145477295,0.162721291,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,14,1657000,262144,6.320953369,0.158203983,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,64,15,1685000,262144,6.427764893,0.155575074,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,1,1590000,262144,6.065368652,0.164870440,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,2,1590000,262144,6.065368652,0.164870440,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,3,1595000,262144,6.084442139,0.164353605,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,4,1656000,262144,6.317138672,0.158299517,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,5,1638000,262144,6.248474121,0.160039072,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,6,1637000,262144,6.244659424,0.160136836,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,7,1650000,262144,6.294250488,0.158875152,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,8,1591000,262144,6.069183350,0.164766813,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,9,1601000,262144,6.107330322,0.163737664,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,10,1615000,262144,6.160736084,0.162318266,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,11,1592000,262144,6.072998047,0.164663317,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,12,1595000,262144,6.084442139,0.164353605,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,13,1633000,262144,6.229400635,0.160529088,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,14,1674000,262144,6.385803223,0.156597372,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,512,15,1595000,262144,6.084442139,0.164353605,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,1,1590000,262144,6.065368652,0.164870440,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,2,1590000,262144,6.065368652,0.164870440,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,3,1587000,262144,6.053924561,0.165182105,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,4,1587000,262144,6.053924561,0.165182105,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,5,1620000,262144,6.179809570,0.161817284,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,6,1762000,262144,6.721496582,0.148776390,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,7,1591000,262144,6.069183350,0.164766813,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,8,1604000,262144,6.118774414,0.163431421,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,9,1649000,262144,6.290435791,0.158971498,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,10,1683000,262144,6.420135498,0.155759952,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,11,1591000,262144,6.069183350,0.164766813,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,12,1610000,262144,6.141662598,0.162822360,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,13,1598000,262144,6.095886230,0.164045056,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,14,1589000,262144,6.061553955,0.164974198,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,4096,15,1586000,262144,6.050109863,0.165286255,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,1,1685000,262144,6.427764893,0.155575074,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,2,1587000,262144,6.053924561,0.165182105,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,3,1605000,262144,6.122589111,0.163329595,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,4,1655000,262144,6.313323975,0.158395166,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,5,1602000,262144,6.111145020,0.163635456,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,6,1599000,262144,6.099700928,0.163942464,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,7,1604000,262144,6.118774414,0.163431421,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,8,1651000,262144,6.298065186,0.158778922,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,9,1610000,262144,6.141662598,0.162822360,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,10,1626000,262144,6.202697754,0.161220172,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,11,1677000,262144,6.397247314,0.156317233,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,12,1595000,262144,6.084442139,0.164353605,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,13,1586000,262144,6.050109863,0.165286255,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,14,1655000,262144,6.313323975,0.158395166,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,8192,15,1703000,262144,6.496429443,0.153930711,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,1,1651000,262144,6.298065186,0.158778922,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,2,1659000,262144,6.328582764,0.158013261,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,3,1625000,262144,6.198883057,0.161319385,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,4,1617000,262144,6.168365479,0.162117502,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,5,1589000,262144,6.061553955,0.164974198,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,6,1616000,262144,6.164550781,0.162217822,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,7,1594000,262144,6.080627441,0.164456713,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,8,1602000,262144,6.111145020,0.163635456,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,9,1623000,262144,6.191253662,0.161518176,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,10,1626000,262144,6.202697754,0.161220172,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,11,1659000,262144,6.328582764,0.158013261,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,12,1624000,262144,6.195068359,0.161418719,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,13,1630000,262144,6.217956543,0.160824540,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,14,1639000,262144,6.252288818,0.159941428,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,65536,15,1588000,262144,6.057739258,0.165078086,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,1,6397000,1048576,6.100654602,0.163916836,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,2,6513000,1048576,6.211280823,0.160997390,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,3,6425000,1048576,6.127357483,0.163202490,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,4,6474000,1048576,6.174087524,0.161967254,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,5,6502000,1048576,6.200790405,0.161269763,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,6,6469000,1048576,6.169319153,0.162092441,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,7,6560000,1048576,6.256103516,0.159843902,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,8,6414000,1048576,6.116867065,0.163482382,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,9,6481000,1048576,6.180763245,0.161792316,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,10,6442000,1048576,6.143569946,0.162771810,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,11,6440000,1048576,6.141662598,0.162822360,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,12,6677000,1048576,6.367683411,0.157042983,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,13,6401000,1048576,6.104469299,0.163814404,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,14,6447000,1048576,6.148338318,0.162645572,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-80,shuffle,block,1048576,15,6492000,1048576,6.191253662,0.161518176,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,1,4076000,262144,15.548706055,0.064314033,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,2,4196000,262144,16.006469727,0.062474738,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,3,4068000,262144,15.518188477,0.064440511,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,4,4124000,262144,15.731811523,0.063565470,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,5,4100000,262144,15.640258789,0.063937561,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,6,4111000,262144,15.682220459,0.063766480,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,7,4034000,262144,15.388488770,0.064983639,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,8,4138000,262144,15.785217285,0.063350411,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,9,4045000,262144,15.430450439,0.064806922,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,10,4056000,262144,15.472412109,0.064631164,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,11,4073000,262144,15.537261963,0.064361404,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,12,4081000,262144,15.567779541,0.064235236,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,13,4015000,262144,15.316009521,0.065291158,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,14,4180000,262144,15.945434570,0.062713876,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,64,15,4109000,262144,15.674591064,0.063797518,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,512,1,3987000,262144,15.209197998,0.065749686,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,512,2,4088000,262144,15.594482422,0.064125245,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,512,3,4041000,262144,15.415191650,0.064871072,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,512,4,4115000,262144,15.697479248,0.063704496,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,512,5,4111000,262144,15.682220459,0.063766480,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,512,6,4081000,262144,15.567779541,0.064235236,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,512,7,4093000,262144,15.613555908,0.064046909,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,512,8,4108000,262144,15.670776367,0.063813048,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,512,9,4000000,262144,15.258789062,0.065536000,,ok
Darwin-arm64,Apple M2 Pro,clang-17.0.0 (clang-1700.0.13.5),TWINE-128,ref,block,512,10,4009000,262144,15.293121338,0.065388875,,ok
